precio_cop,area_m2,habitaciones,banos,estrato,parqueaderos,antiguedad_anos,conjunto_cerrado,tipo_inmueble,dist_aeropuerto_km,dist_centro_km,dist_san_nicolas_km,barrio,fuente
800000000.0,125.0,5,4,4,1,,no,casa,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
295000000.0,56.0,3,2,4,1,,si,apartamento,5.18,1.469,1.358,liborio mejia,ciencuadras
900000000.0,135.0,3,3,4,1,,no,casa,6.649,1.07,1.185,monseñor alfonso uribe jaramillo,ciencuadras
530000000.0,67.0,2,2,4,,,si,apartamento,6.525,1.482,1.602,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
315000000.0,51.0,2,2,3,,1,si,apartamento,5.247,0.498,0.494,liborio mejia,metrocuadrado
2300000000.0,500.0,4,5,3,3,1,no,casa,2.827,8.1,7.988,rionegro,ciencuadras
390000000.0,49.0,3,2,3,1,,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
5800000000.0,800.0,5,4,6,13,8,si,casa,4.832,2.642,2.663,san antonio,ciencuadras
560000000.0,105.0,3,2,4,4,,no,casa,3.921,1.822,1.757,el porvenir,ciencuadras
245000000.0,52.0,2,2,3,,,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,metrocuadrado
2400000000.0,336.0,5,4,5,,,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
3700000000.0,430.0,5,6,,5,1,si,casa_campestre,5.523,0.768,0.836,rionegro,ciencuadras
700000000.0,71.0,2,2,5,1,,si,apartamento,5.328,0.692,0.729,liborio mejia,ciencuadras
750000000.0,214.0,3,4,4,1,,no,casa,5.602,0.015,0.136,liborio mejia,metrocuadrado
260000000.0,52.0,2,1,4,1,1,si,apartamento,5.483,0.978,0.884,liborio mejia,metrocuadrado
1050000000.0,200.0,4,5,4,2,,si,casa,2.159,3.993,3.924,rionegro,metrocuadrado
700000000.0,2950.0,4,3,5,,,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
750000000.0,130.0,3,4,5,1,1,si,casa,5.093,1.034,1.051,el porvenir,lonja_propiedad_raiz
950000000.0,80.0,3,2,4,,,no,casa,6.953,5.796,5.848,rionegro,ciencuadras
640000000.0,66.0,2,2,2,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
385000000.0,114.0,4,3,3,,,si,casa,6.636,1.105,1.171,monseñor alfonso uribe jaramillo,ciencuadras
2800000000.0,201.0,3,6,4,3,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
245000000.0,48.24,3,2,3,1,,no,apartamento,4.02,2.108,2.073,el porvenir,ciencuadras
780000000.0,152.0,3,2,5,1,,si,casa,7.081,3.667,3.758,rionegro,metrocuadrado
800000000.0,145.0,3,4,4,2,1,no,casa,5.758,1.221,1.305,rionegro,lonja_propiedad_raiz
1550000000.0,200.0,3,2,3,3,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
400000000.0,180.0,4,5,4,,,no,casa,3.549,2.484,2.433,el porvenir,ciencuadras
5800000000.0,750.0,3,4,,8,,no,casa_campestre,5.523,0.768,0.836,otras,ciencuadras
350000000.0,45.1,2,2,4,1,1,no,apartamento,5.6,0.022,0.139,liborio mejia,metrocuadrado
950000000.0,150.0,3,3,5,,,si,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
1200000000.0,162.87,3,4,6,2,1,si,casa,5.45,2.919,2.966,san antonio,ciencuadras
495000000.0,176.0,3,2,3,,,no,casa,5.6,0.022,0.139,san antonio,ciencuadras
525000000.0,67.0,2,2,5,1,1,si,apartamento,6.099,3.035,3.105,san antonio,ciencuadras
550000000.0,79.5,3,2,4,1,,no,apartamento,6.264,3.37,3.441,otras,metrocuadrado
430000000.0,86.0,3,2,3,,1,no,apartamento,4.78,1.439,1.439,el porvenir,ciencuadras
1400000000.0,186.0,4,5,5,2,,no,casa,6.541,1.495,1.615,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
470000000.0,84.0,3,2,4,1,2,si,apartamento,5.891,3.141,3.202,san antonio,ciencuadras
600000000.0,87.0,3,2,5,,,no,apartamento,6.194,2.705,2.784,san antonio,ciencuadras
270000000.0,52.0,2,2,3,,1,no,apartamento,6.573,1.037,1.104,monseñor alfonso uribe jaramillo,metrocuadrado
2410000000.0,600.0,4,3,5,2,1,si,casa,5.244,0.754,0.778,san antonio,ciencuadras
2300000000.0,272.0,3,5,5,2,,si,casa,14.315,17.329,17.324,rionegro,ciencuadras
1250000000.0,173.0,3,3,5,2,,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
590000000.0,76.0,2,2,6,1,,no,apartamento,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
320000000.0,49.0,2,2,4,,1,si,apartamento,5.02,0.865,0.739,el porvenir,ciencuadras
560000000.0,64.0,2,2,4,1,1,si,apartamento,3.368,2.373,2.3,el porvenir,ciencuadras
5000000000.0,420.0,3,4,6,2,,si,casa,5.655,6.578,6.586,rionegro,ciencuadras
493000000.0,138.0,3,3,3,,,no,casa,4.94,1.304,1.314,el porvenir,ciencuadras
490000000.0,60.0,2,2,4,1,1,si,apartamento,6.035,3.394,3.457,san antonio,ciencuadras
1150000000.0,126.0,2,3,6,1,1,si,apartamento,3.336,8.93,8.829,rionegro,metrocuadrado
430000000.0,73.0,3,2,4,1,,si,apartamento,6.35,3.149,3.227,san antonio,metrocuadrado
300000000.0,51.0,2,2,4,1,1,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
940000000.0,186.0,3,4,4,1,,no,casa,6.197,4.216,4.272,rionegro,ciencuadras
550000000.0,160.0,5,3,3,,,no,casa,4.861,0.899,0.864,el porvenir,lonja_propiedad_raiz
290000000.0,61.0,2,2,3,1,5,si,apartamento,4.606,1.692,1.568,rionegro,ciencuadras
360000000.0,57.0,2,2,4,,,no,apartamento,5.671,0.247,0.228,liborio mejia,ciencuadras
560000000.0,69.0,2,2,4,1,1,si,apartamento,5.77,3.463,3.515,san antonio,ciencuadras
900000000.0,136.0,3,3,4,1,1,si,casa,5.935,3.606,3.661,otras,ciencuadras
1200000000.0,168.0,4,5,6,2,,no,casa,5.247,0.498,0.494,liborio mejia,ciencuadras
550000000.0,64.5,2,2,4,1,,si,apartamento,6.063,1.345,1.447,monseñor alfonso uribe jaramillo,ciencuadras
450000000.0,102.54,4,3,3,,,no,casa,3.612,2.435,2.385,el porvenir,ciencuadras
1450000000.0,270.0,4,4,3,2,,no,casa,5.523,0.768,0.836,liborio mejia,ciencuadras
2380000000.0,597.0,4,3,3,4,1,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
850000000.0,100.0,2,2,4,2,,no,casa,5.626,0.033,0.159,liborio mejia,ciencuadras
300000000.0,61.5,2,2,4,,,no,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
3650000000.0,350.0,4,4,5,1,,no,casa,3.48,6.436,6.397,rionegro,ciencuadras
260000000.0,45.0,2,2,3,,,si,apartamento,4.467,2.597,2.599,rionegro,ciencuadras
540000000.0,66.0,2,2,5,1,1,si,apartamento,6.361,0.861,0.986,monseñor alfonso uribe jaramillo,ciencuadras
270000000.0,57.0,2,2,4,1,,no,apartamento,6.557,1.101,1.148,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
1870000000.0,168.0,4,3,,2,,no,casa_campestre,2.416,3.734,3.668,otras,metrocuadrado
500000000.0,62.0,2,2,4,1,,no,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
580000000.0,140.0,3,3,3,1,,si,casa,4.858,0.928,0.898,el porvenir,ciencuadras
600000000.0,75.0,3,2,4,,,no,apartamento,2.576,3.35,3.279,rionegro,metrocuadrado
1200000000.0,180.0,3,3,5,2,,si,casa,3.683,2.223,2.167,el porvenir,ciencuadras
660000000.0,210.0,5,4,4,,,no,casa,5.803,2.352,2.421,san antonio,metrocuadrado
3900000000.0,450.0,3,5,5,2,1,si,casa,4.493,3.814,3.819,rionegro,lonja_propiedad_raiz
550000000.0,88.0,3,2,3,1,,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,metrocuadrado
600000000.0,83.0,3,3,5,1,,si,apartamento,3.21,2.537,2.463,el porvenir,lonja_propiedad_raiz
240000000.0,52.0,2,2,3,,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
530000000.0,76.5,3,2,4,1,,si,apartamento,6.047,0.63,0.651,liborio mejia,ciencuadras
380000000.0,40.0,1,2,3,1,1,si,apartamento,4.759,3.417,3.433,rionegro,metrocuadrado
640000000.0,129.0,3,2,5,1,,si,apartamento,5.89,3.448,3.504,san antonio,ciencuadras
1400000000.0,186.0,4,4,5,2,,si,casa,6.927,3.253,3.348,san antonio,lonja_propiedad_raiz
410000000.0,110.0,4,2,2,1,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
630000000.0,220.0,5,4,4,1,,no,casa,4.818,0.919,0.879,el porvenir,ciencuadras
540000000.0,73.0,3,2,5,1,,si,apartamento,7.229,2.563,2.681,rionegro,ciencuadras
930000000.0,160.0,4,5,5,1,,no,casa,6.197,4.216,4.272,rionegro,metrocuadrado
580000000.0,88.0,3,2,5,1,1,si,apartamento,5.28,1.647,1.692,san antonio,ciencuadras
435000000.0,74.0,2,2,4,,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
800000000.0,95.0,3,3,4,1,,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
770000000.0,94.0,3,2,5,,,no,apartamento,6.269,2.889,2.968,san antonio,ciencuadras
950000000.0,250.0,3,4,5,2,,no,casa,6.076,0.477,0.587,monseñor alfonso uribe jaramillo,metrocuadrado
5000000000.0,480.0,3,6,,4,,si,casa_campestre,4.629,4.972,4.974,rionegro,ciencuadras
230000000.0,48.0,2,2,3,,,si,apartamento,8.165,2.575,2.683,rionegro,ciencuadras
285000000.0,57.0,3,2,4,1,1,no,apartamento,5.217,1.351,1.241,rionegro,metrocuadrado
1900000000.0,200.0,4,3,5,,,no,casa,6.546,3.163,3.247,san antonio,ciencuadras
380000000.0,90.0,4,2,3,,,no,casa,5.6,0.022,0.139,el porvenir,lonja_propiedad_raiz
470000000.0,58.0,2,2,5,1,1,no,apartamento,5.141,1.511,1.399,liborio mejia,lonja_propiedad_raiz
1200000000.0,168.0,4,4,5,2,1,si,casa,5.362,2.922,2.965,san antonio,ciencuadras
530000000.0,79.0,2,2,4,1,1,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
410000000.0,77.0,2,2,4,1,,no,apartamento,5.739,0.903,0.838,liborio mejia,ciencuadras
430000000.0,60.0,2,2,3,1,,si,apartamento,6.28,2.819,2.899,san antonio,ciencuadras
325000000.0,56.0,3,2,4,1,4,si,apartamento,4.72,1.372,1.246,rionegro,lonja_propiedad_raiz
3700000000.0,350.0,4,6,4,10,1,si,casa,5.758,1.221,1.305,rionegro,ciencuadras
3800000000.0,470.0,4,8,5,3,1,si,casa,5.503,0.219,0.115,otras,ciencuadras
285000000.0,60.0,3,2,4,1,1,no,apartamento,6.557,1.101,1.148,monseñor alfonso uribe jaramillo,ciencuadras
239500000.0,52.0,2,2,3,1,4,no,apartamento,3.635,2.007,1.898,rionegro,ciencuadras
530000000.0,80.0,3,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
510000000.0,59.0,2,2,5,1,1,si,apartamento,6.677,3.068,3.158,san antonio,ciencuadras
530000000.0,72.0,3,2,5,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
320000000.0,55.0,3,2,3,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
2300000000.0,2425.0,2,3,5,2,,no,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
1250000000.0,114.0,2,2,5,,,no,apartamento,5.024,2.413,2.443,san antonio,ciencuadras
650000000.0,71.0,2,2,3,1,1,si,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
250000000.0,45.0,2,2,2,2,,no,apartamento,6.557,1.101,1.148,monseñor alfonso uribe jaramillo,metrocuadrado
315000000.0,53.0,2,2,3,1,,si,apartamento,5.244,0.754,0.778,rionegro,ciencuadras
650000000.0,89.0,3,2,5,1,,si,apartamento,6.218,2.694,2.774,san antonio,lonja_propiedad_raiz
960000000.0,220.0,3,3,5,1,,si,casa,6.165,2.671,2.75,san antonio,lonja_propiedad_raiz
300000000.0,52.0,3,2,3,1,1,si,apartamento,4.377,1.558,1.432,rionegro,lonja_propiedad_raiz
1300000000.0,94.0,2,2,6,1,1,no,apartamento,7.397,6.878,6.923,rionegro,lonja_propiedad_raiz
530000000.0,66.71,2,2,4,2,,si,apartamento,6.927,3.253,3.347,san antonio,metrocuadrado
250000000.0,52.0,2,2,4,,1,si,apartamento,6.834,1.268,1.385,monseñor alfonso uribe jaramillo,ciencuadras
260000000.0,54.0,2,2,4,,1,si,apartamento,6.911,1.308,1.409,otras,metrocuadrado
380000000.0,124.0,4,2,3,,,no,apartamento,5.646,0.053,0.179,liborio mejia,ciencuadras
550000000.0,110.0,3,2,3,2,,no,casa,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,ciencuadras
490000000.0,58.25,2,2,4,1,,si,apartamento,6.902,3.219,3.314,san antonio,ciencuadras
1250000000.0,240.0,4,4,5,1,1,no,casa,5.024,2.552,2.582,san antonio,metrocuadrado
700000000.0,90.0,3,3,5,,1,si,apartamento,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,ciencuadras
220000000.0,64.0,3,2,3,,,no,apartamento,5.203,0.985,0.87,liborio mejia,ciencuadras
1250000000.0,223.0,4,3,5,,,si,casa,5.388,2.304,2.353,san antonio,metrocuadrado
2700000000.0,350.0,5,6,6,7,1,no,casa,5.613,6.374,6.384,rionegro,metrocuadrado
1450000000.0,220.0,4,4,5,1,,si,casa,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,ciencuadras
1800000000.0,266.0,3,5,3,2,,no,casa,5.244,0.754,0.778,rionegro,ciencuadras
530000000.0,73.0,3,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
250000000.0,52.0,2,2,3,1,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
530000000.0,59.0,2,2,5,,2,si,apartamento,4.961,0.764,0.729,el porvenir,ciencuadras
3400000000.0,285.0,3,3,5,2,,no,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
850000000.0,270.0,4,4,4,2,,no,casa,5.234,1.108,1.144,el porvenir,lonja_propiedad_raiz
420000000.0,66.0,3,2,5,,,si,apartamento,6.305,1.361,1.476,monseñor alfonso uribe jaramillo,metrocuadrado
500000000.0,56.0,1,1,5,,1,si,apartamento,5.745,3.51,3.561,san antonio,metrocuadrado
1800000000.0,380.0,4,5,3,,,no,casa,5.773,1.649,1.727,san antonio,lonja_propiedad_raiz
295000000.0,56.0,3,2,4,1,,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
1350000000.0,186.0,4,5,5,2,,si,casa,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,ciencuadras
530000000.0,60.0,2,2,3,1,,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
245000000.0,49.0,2,2,3,1,,si,apartamento,5.257,0.349,0.279,liborio mejia,ciencuadras
600000000.0,73.65,3,2,4,1,,no,apartamento,5.846,3.08,3.139,otras,metrocuadrado
2250000000.0,355.0,4,5,4,2,1,si,casa,5.165,2.28,2.317,san antonio,lonja_propiedad_raiz
340000000.0,65.0,2,2,5,1,,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
600000000.0,64.0,1,1,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
420000000.0,79.6,3,2,3,,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
449900000.0,54.49,2,2,4,1,,no,apartamento,4.063,1.676,1.613,el porvenir,ciencuadras
950000000.0,140.0,3,3,4,1,1,no,casa,6.224,2.911,2.988,san antonio,ciencuadras
540000000.0,60.0,2,2,5,1,,no,apartamento,5.914,3.383,3.441,san antonio,ciencuadras
825000000.0,150.0,4,2,5,1,,no,apartamento,6.386,2.62,2.708,san antonio,ciencuadras
235000000.0,52.0,2,2,3,,1,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
365000000.0,50.0,2,2,4,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
340000000.0,57.0,2,2,4,,1,si,apartamento,5.678,0.205,0.32,liborio mejia,ciencuadras
565000000.0,60.0,2,2,5,1,,si,apartamento,6.554,2.983,3.07,san antonio,lonja_propiedad_raiz
370000000.0,86.0,3,2,5,,,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
1500000000.0,2643.0,4,2,,2,,no,casa_campestre,3.77,8.453,8.333,rionegro,lonja_propiedad_raiz
530000000.0,68.0,3,2,5,,,no,apartamento,2.576,3.35,3.279,rionegro,ciencuadras
1647000000.0,139.0,3,4,6,2,,si,apartamento,4.757,4.787,4.793,rionegro,metrocuadrado
315000000.0,55.0,3,2,4,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
8000000000.0,2225.0,6,8,6,6,,no,casa,5.655,6.578,6.586,rionegro,ciencuadras
1425000000.0,200.0,3,4,,5,9,no,casa_campestre,5.523,0.768,0.836,rionegro,ciencuadras
585000000.0,75.0,3,2,5,,,si,apartamento,3.154,2.617,2.544,el porvenir,metrocuadrado
230000000.0,65.0,3,2,2,,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
2200000000.0,278.0,3,5,,1,4,no,casa_campestre,4.572,6.222,6.21,rionegro,ciencuadras
700000000.0,80.0,3,2,6,1,2,no,apartamento,6.02,3.416,3.478,san antonio,ciencuadras
680000000.0,75.0,2,2,5,1,,si,apartamento,6.269,2.889,2.968,san antonio,ciencuadras
470000000.0,76.8,2,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
600000000.0,85.0,3,2,4,2,1,si,apartamento,3.689,4.114,3.988,rionegro,ciencuadras
520000000.0,60.7,2,2,5,1,1,si,apartamento,6.342,3.14,3.217,san antonio,ciencuadras
528000000.0,59.0,2,2,4,1,1,si,apartamento,1.691,5.005,4.935,rionegro,ciencuadras
970000000.0,160.0,4,5,5,1,1,no,casa,5.955,3.492,3.55,san antonio,ciencuadras
989772592.0,94.0,3,3,4,,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1250000000.0,180.6,3,3,6,2,,no,casa,5.961,3.03,3.095,san antonio,metrocuadrado
530000000.0,90.0,4,3,3,,,no,casa,5.6,0.022,0.139,el porvenir,ciencuadras
230000000.0,48.15,2,2,3,,,no,apartamento,4.02,2.108,2.073,el porvenir,ciencuadras
1230000000.0,86.0,2,2,6,3,,si,apartamento,5.431,3.031,3.075,san antonio,lonja_propiedad_raiz
510000000.0,69.0,2,2,4,1,,si,apartamento,5.77,3.463,3.515,san antonio,metrocuadrado
610000000.0,77.0,3,2,5,1,1,no,apartamento,5.523,0.768,0.836,otras,ciencuadras
12000000000.0,1080.0,4,5,5,4,,no,casa,5.046,6.033,6.034,rionegro,lonja_propiedad_raiz
610000000.0,80.0,2,2,5,1,,si,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
550000000.0,62.0,2,2,4,1,,si,apartamento,6.229,0.631,0.725,liborio mejia,ciencuadras
350000000.0,55.0,2,2,4,1,1,si,apartamento,5.18,1.469,1.358,liborio mejia,ciencuadras
374000000.0,58.07,2,2,4,1,,no,apartamento,6.197,4.216,4.272,rionegro,metrocuadrado
1400000000.0,240.0,4,4,5,3,,si,casa,5.244,0.754,0.778,el porvenir,ciencuadras
980000000.0,134.0,3,3,3,1,1,no,casa,5.6,0.022,0.139,el porvenir,ciencuadras
390000000.0,57.0,3,2,4,1,1,no,apartamento,5.389,1.039,0.938,liborio mejia,metrocuadrado
3650000000.0,350.0,5,4,6,8,,si,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
1500000000.0,5088.0,3,2,4,1,1,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
590000000.0,82.0,2,2,4,1,,no,apartamento,6.146,1.081,1.196,monseñor alfonso uribe jaramillo,metrocuadrado
640000000.0,76.5,3,2,5,,,no,apartamento,6.613,1.879,1.992,rionegro,ciencuadras
1190000000.0,138.0,2,3,5,2,,si,apartamento,5.6,0.022,0.139,liborio mejia,ciencuadras
317000000.0,68.0,3,2,3,,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
330000000.0,50.0,2,2,4,1,1,si,apartamento,5.02,0.865,0.739,liborio mejia,ciencuadras
490000000.0,58.0,1,2,5,,,no,apartamento,5.489,0.175,0.056,liborio mejia,ciencuadras
680000000.0,86.0,3,2,5,1,,si,apartamento,6.465,2.939,3.024,san antonio,ciencuadras
320000000.0,56.0,2,2,3,1,,no,apartamento,5.758,1.221,1.305,rionegro,lonja_propiedad_raiz
4200000000.0,200.0,3,3,6,6,,no,casa,10.961,11.564,11.604,rionegro,lonja_propiedad_raiz
2550000000.0,270.0,3,4,4,4,1,si,casa,4.986,6.902,6.89,rionegro,lonja_propiedad_raiz
4200000000.0,1050.0,4,9,4,,1,no,casa,5.546,0.239,0.157,liborio mejia,ciencuadras
1300000000.0,120.0,2,4,5,,1,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
521212150.0,73.0,3,2,4,1,,no,apartamento,6.737,1.894,2.011,rionegro,metrocuadrado
410000000.0,53.0,2,2,4,1,1,si,apartamento,5.26,1.578,1.471,rionegro,metrocuadrado
340000000.0,82.0,2,2,4,,1,si,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
700000000.0,87.0,3,2,4,1,1,no,apartamento,3.499,2.659,2.612,el porvenir,ciencuadras
210000000.0,45.0,2,2,4,,,no,apartamento,4.859,0.835,0.713,liborio mejia,metrocuadrado
400000000.0,80.0,3,1,4,,1,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
530000000.0,81.0,2,2,3,2,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
320000000.0,49.0,3,2,3,1,,no,apartamento,5.559,0.827,0.742,liborio mejia,metrocuadrado
510000000.0,65.19,2,2,5,1,,no,apartamento,5.151,0.875,0.892,el porvenir,metrocuadrado
4400000000.0,540.0,4,5,6,10,,no,casa,2.83,6.834,6.777,rionegro,ciencuadras
275000000.0,68.0,3,2,4,,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
295000000.0,57.0,3,2,5,1,6,no,apartamento,5.08,1.515,1.401,rionegro,ciencuadras
3850000000.0,430.0,3,13,4,3,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
495000000.0,60.0,2,2,5,1,,si,apartamento,5.602,0.015,0.136,liborio mejia,lonja_propiedad_raiz
1260000000.0,131.0,3,3,5,2,,no,apartamento,5.6,0.684,0.763,monseñor alfonso uribe jaramillo,metrocuadrado
2700000000.0,385.0,5,5,4,,,no,casa,3.113,7.915,7.847,rionegro,ciencuadras
280000000.0,60.0,2,2,3,,,no,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
700000000.0,130.0,4,3,4,1,,no,casa,5.6,0.022,0.139,el porvenir,metrocuadrado
340000000.0,58.0,3,2,3,1,1,no,apartamento,5.207,1.0,1.031,el porvenir,metrocuadrado
1250000000.0,280.0,4,4,4,1,,no,casa,5.6,0.022,0.139,el porvenir,ciencuadras
590000000.0,88.8,3,2,5,1,,no,apartamento,6.327,0.889,1.015,monseñor alfonso uribe jaramillo,metrocuadrado
2300000000.0,600.0,9,7,,1,,no,casa_campestre,5.6,0.022,0.139,liborio mejia,metrocuadrado
3300000000.0,11000.0,3,4,4,5,,no,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
630000000.0,75.0,2,2,5,1,,no,apartamento,2.576,3.35,3.279,rionegro,ciencuadras
990000000.0,230.0,4,4,3,2,1,no,casa,6.224,2.911,2.988,san antonio,metrocuadrado
395000000.0,57.0,3,2,3,1,,si,apartamento,4.95,1.068,0.943,el porvenir,ciencuadras
310000000.0,56.0,3,2,3,1,,no,apartamento,5.758,1.221,1.305,rionegro,ciencuadras
411000000.0,67.0,2,2,5,1,1,no,apartamento,5.889,3.141,3.202,san antonio,ciencuadras
2050000000.0,270.0,2,3,4,2,1,si,casa,5.244,0.754,0.778,monseñor alfonso uribe jaramillo,ciencuadras
600000000.0,104.0,3,2,4,,1,si,apartamento,6.094,1.167,1.276,monseñor alfonso uribe jaramillo,ciencuadras
1150000000.0,153.0,3,4,4,1,,si,apartamento,3.465,2.54,2.485,el porvenir,lonja_propiedad_raiz
720000000.0,80.0,3,2,5,1,1,no,apartamento,5.912,1.924,2.004,san antonio,metrocuadrado
1200000000.0,400.0,5,8,4,5,,no,casa,6.46,1.404,1.524,monseñor alfonso uribe jaramillo,ciencuadras
570000000.0,65.13,2,2,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
236372175.0,51.0,3,2,3,,,no,apartamento,8.196,2.625,2.737,rionegro,lonja_propiedad_raiz
1700000000.0,118.0,3,4,5,1,,no,casa,6.269,2.889,2.968,san antonio,ciencuadras
3800000000.0,320.0,3,3,,2,,no,casa_campestre,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
520000000.0,69.0,2,2,4,1,1,si,apartamento,5.754,3.451,3.502,san antonio,lonja_propiedad_raiz
400000000.0,60.0,2,2,3,,,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
1200000000.0,220.0,4,5,5,1,,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
810000000.0,170.0,4,4,5,2,,si,casa,6.033,2.891,2.961,san antonio,ciencuadras
600000000.0,74.0,2,2,4,1,,si,apartamento,6.466,1.191,1.316,monseñor alfonso uribe jaramillo,metrocuadrado
415000000.0,65.0,1,1,4,1,,si,apartamento,5.768,3.462,3.514,san antonio,ciencuadras
1200000000.0,160.0,2,2,5,3,,si,apartamento,5.525,2.345,2.4,san antonio,metrocuadrado
799500000.0,74.0,2,2,4,2,3,si,casa,7.459,4.224,4.161,rionegro,ciencuadras
800000000.0,145.0,4,3,5,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
2380000000.0,591.0,4,3,5,2,,si,casa,5.753,5.07,5.101,rionegro,metrocuadrado
3500000000.0,734.0,4,5,6,2,,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
2800000000.0,395.0,5,7,4,12,,no,casa,5.426,6.967,6.843,rionegro,ciencuadras
800000000.0,145.0,3,3,5,1,,si,casa,5.343,2.69,2.733,san antonio,ciencuadras
15000000000.0,500.0,4,5,,10,,no,casa_campestre,2.53,6.471,6.411,rionegro,lonja_propiedad_raiz
820000000.0,140.0,3,4,5,1,,no,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
780000000.0,144.0,4,3,5,1,,no,casa,5.602,0.015,0.136,liborio mejia,metrocuadrado
680000000.0,76.34,3,2,4,1,,no,apartamento,3.248,2.748,2.69,el porvenir,metrocuadrado
2600000000.0,328.0,3,5,6,2,,si,casa,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
460000000.0,70.0,2,3,4,1,,no,apartamento,3.327,2.457,2.387,el porvenir,ciencuadras
319500000.0,51.0,2,2,3,,2,no,apartamento,6.572,1.036,1.103,monseñor alfonso uribe jaramillo,ciencuadras
660000000.0,144.0,4,3,4,1,1,no,casa,6.088,2.878,2.95,san antonio,ciencuadras
2600000000.0,365.0,3,5,6,1,1,si,casa,4.788,4.872,4.879,rionegro,ciencuadras
295000000.0,51.0,2,2,4,1,1,si,apartamento,7.238,2.081,2.101,rionegro,ciencuadras
300000000.0,66.0,3,2,4,,,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
